board_width,board_height,move_count,verdict,percentage_moves
1000,1000,593806,True,0.016965885714285714
1000,1000,80955,True,0.002313
1000,1000,1912372,True,0.0546392
1000,1000,1354873,True,0.038710657142857145
1000,1000,323144,True,0.009232685714285715
1000,1000,902542,True,0.025786914285714287
1000,1000,334676,True,0.009562171428571428
1000,1000,1644909,True,0.0469974
1000,1000,886818,True,0.025337657142857142
1000,1000,593662,True,0.01696177142857143
1000,1000,339556,True,0.0097016
1000,1000,272023,True,0.0077720857142857145
1000,1000,410092,True,0.011716914285714286
1000,1000,1229598,True,0.03513137142857143
1000,1000,1319198,True,0.03769137142857143
1000,1000,1904885,True,0.05442528571428572
1000,1000,944351,True,0.026981457142857143
1000,1000,1177160,True,0.033633142857142855
1000,1000,1357912,True,0.038797485714285714
1000,1000,1566687,True,0.04476248571428571
1000,1000,720138,True,0.020575371428571427
1000,1000,1367166,True,0.03906188571428571
1000,1000,1983790,True,0.056679714285714285
1000,1000,686905,True,0.019625857142857143
1000,1000,432086,True,0.012345314285714285
1000,1000,1407830,True,0.040223714285714286
1000,1000,753981,True,0.021542314285714285
1000,1000,498102,True,0.014231485714285714
1000,1000,64233,True,0.0018352285714285715
1000,1000,460335,True,0.013152428571428572
1000,1000,1715250,True,0.04900714285714286
1000,1000,1682196,True,0.048062742857142855
1000,1000,68485,True,0.0019567142857142856
1000,1000,265326,True,0.007580742857142857
1000,1000,366019,True,0.010457685714285713
1000,1000,1517406,True,0.04335445714285714
1000,1000,1630470,True,0.04658485714285714
1000,1000,1331722,True,0.0380492
1000,1000,1913589,True,0.05467397142857143
1000,1000,1074594,True,0.030702685714285714
1000,1000,42497,True,0.0012142
1000,1000,1834979,True,0.052427971428571425
1000,1000,1219351,True,0.0348386
1000,1000,594277,True,0.016979342857142858
1000,1000,960079,True,0.027430828571428572
1000,1000,1421644,True,0.0406184
1000,1000,256576,True,0.007330742857142857
1000,1000,530947,True,0.015169914285714285
1000,1000,408866,True,0.011681885714285715
1000,1000,1063228,True,0.030377942857142858
1000,1000,1874021,True,0.053543457142857145
1000,1000,1465642,True,0.04187548571428571
1000,1000,1140310,True,0.032580285714285714
1000,1000,102145,True,0.0029184285714285714
1000,1000,1011563,True,0.0289018
1000,1000,485696,True,0.01387702857142857
1000,1000,1143153,True,0.03266151428571429
1000,1000,861232,True,0.024606628571428573
1000,1000,471907,True,0.013483057142857142
1000,1000,1513952,True,0.04325577142857143
1000,1000,567980,True,0.016228
1000,1000,596777,True,0.017050771428571428
1000,1000,1420660,True,0.04059028571428572
1000,1000,1649133,True,0.04711808571428571
1000,1000,44945,True,0.0012841428571428572
1000,1000,1431200,True,0.04089142857142857
1000,1000,297878,True,0.0085108
1000,1000,1744169,True,0.0498334
1000,1000,1338202,True,0.038234342857142854
1000,1000,1289329,True,0.036837971428571425
1000,1000,1273168,True,0.036376228571428575
1000,1000,773378,True,0.022096514285714287
1000,1000,686238,True,0.0196068
1000,1000,1549130,True,0.04426085714285714
1000,1000,551247,True,0.015749914285714286
1000,1000,1334427,True,0.038126485714285716
1000,1000,1019665,True,0.029133285714285716
1000,1000,1241897,True,0.03548277142857143
1000,1000,329383,True,0.009410942857142857
1000,1000,1434564,True,0.04098754285714286
1000,1000,419777,True,0.011993628571428572
1000,1000,328265,True,0.009379
1000,1000,307022,True,0.008772057142857143
1000,1000,1847124,True,0.052774971428571425
1000,1000,217779,True,0.006222257142857143
1000,1000,1011378,True,0.028896514285714287
1000,1000,403534,True,0.011529542857142857
1000,1000,410730,True,0.011735142857142857
1000,1000,946555,True,0.02704442857142857
1000,1000,88307,True,0.0025230571428571428
1000,1000,1627014,True,0.04648611428571429
1000,1000,344452,True,0.009841485714285714
1000,1000,1332258,True,0.038064514285714286
1000,1000,707918,True,0.02022622857142857
1000,1000,1062190,True,0.030348285714285713
1000,1000,1535242,True,0.04386405714285714
1000,1000,450932,True,0.012883771428571429
1000,1000,1332277,True,0.03806505714285714
1000,1000,1186239,True,0.033892542857142854
1000,1000,1616998,True,0.04619994285714286
1000,1000,900607,True,0.02573162857142857
1000,1000,1475653,True,0.04216151428571428
1000,1000,1670320,True,0.04772342857142857
1000,1000,689498,True,0.019699942857142858
1000,1000,260602,True,0.007445771428571429
1000,1000,421145,True,0.012032714285714285
1000,1000,1674126,True,0.04783217142857143
1000,1000,1749045,True,0.04997271428571429
1000,1000,1167720,True,0.03336342857142857
1000,1000,1363791,True,0.038965457142857145
1000,1000,1801869,True,0.05148197142857143
1000,1000,429081,True,0.012259457142857142
1000,1000,742100,True,0.02120285714285714
1000,1000,1188804,True,0.033965828571428575
1000,1000,15785,True,0.000451
1000,1000,783785,True,0.022393857142857142
1000,1000,1816706,True,0.05190588571428571
1000,1000,649911,True,0.018568885714285714
1000,1000,245216,True,0.007006171428571429
1000,1000,665833,True,0.0190238
1000,1000,1617137,True,0.046203914285714284
1000,1000,26440,True,0.0007554285714285714
1000,1000,589272,True,0.016836342857142857
1000,1000,198673,True,0.005676371428571429
1000,1000,1612596,True,0.046074171428571425
1000,1000,281471,True,0.00804202857142857
1000,1000,1000299,True,0.028579971428571427
1000,1000,1801051,True,0.0514586
1000,1000,1835857,True,0.05245305714285714
1000,1000,666195,True,0.019034142857142857
1000,1000,1948452,True,0.055670057142857145
1000,1000,1609408,True,0.045983085714285714
1000,1000,626954,True,0.017912971428571428
1000,1000,1005467,True,0.028727628571428573
1000,1000,80016,True,0.0022861714285714284
1000,1000,906248,True,0.0258928
1000,1000,1408457,True,0.04024162857142857
1000,1000,1690005,True,0.048285857142857144
1000,1000,576993,True,0.016485514285714285
1000,1000,460668,True,0.013161942857142858
1000,1000,266155,True,0.007604428571428571
1000,1000,682675,True,0.019505
1000,1000,1283914,True,0.03668325714285714
1000,1000,661051,True,0.01888717142857143
1000,1000,1364680,True,0.03899085714285714
1000,1000,430525,True,0.012300714285714286
1000,1000,598471,True,0.017099171428571428
1000,1000,698837,True,0.01996677142857143
1000,1000,848193,True,0.024234085714285713
1000,1000,1785718,True,0.05102051428571429
1000,1000,1188250,True,0.03395
1000,1000,202534,True,0.0057866857142857145
1000,1000,1321147,True,0.03774705714285714
1000,1000,1824308,True,0.05212308571428571
1000,1000,724981,True,0.020713742857142857
1000,1000,761482,True,0.02175662857142857
1000,1000,1820696,True,0.052019885714285716
1000,1000,139561,True,0.003987457142857143
1000,1000,102909,True,0.0029402571428571427
1000,1000,1261368,True,0.03603908571428571
1000,1000,1075301,True,0.030722885714285716
1000,1000,37581,True,0.001073742857142857
1000,1000,123982,True,0.003542342857142857
1000,1000,1393976,True,0.039827885714285714
1000,1000,1013271,True,0.0289506
1000,1000,1516797,True,0.04333705714285714
1000,1000,382049,True,0.010915685714285714
1000,1000,946677,True,0.027047914285714285
1000,1000,373606,True,0.010674457142857143
1000,1000,1912581,True,0.05464517142857143
1000,1000,1427694,True,0.04079125714285714
1000,1000,93218,True,0.0026633714285714287
1000,1000,1858224,True,0.05309211428571429
1000,1000,714996,True,0.020428457142857143
1000,1000,887421,True,0.025354885714285715
1000,1000,1793788,True,0.051251085714285716
1000,1000,1855248,True,0.053007085714285716
1000,1000,61389,True,0.0017539714285714286
1000,1000,164613,True,0.004703228571428571
1000,1000,1444680,True,0.041276571428571426
1000,1000,1805503,True,0.0515858
1000,1000,1034555,True,0.029558714285714285
1000,1000,1594470,True,0.045556285714285716
1000,1000,37527,True,0.0010722
1000,1000,84963,True,0.0024275142857142855
1000,1000,1510750,True,0.04316428571428572
1000,1000,914474,True,0.02612782857142857
1000,1000,1200630,True,0.034303714285714285
1000,1000,618362,True,0.017667485714285714
1000,1000,986160,True,0.028176
1000,1000,1492834,True,0.0426524
1000,1000,158788,True,0.0045368
1000,1000,320252,True,0.009150057142857142
1000,1000,1843585,True,0.05267385714285714
1000,1000,878880,True,0.025110857142857143
1000,1000,17715,True,0.0005061428571428571
1000,1000,227311,True,0.0064946
1000,1000,1858684,True,0.053105257142857146
1000,1000,1646030,True,0.04702942857142857
1000,1000,379974,True,0.0108564
1000,1000,1566647,True,0.04476134285714286
1000,1000,1539054,True,0.04397297142857143
1000,1000,1493438,True,0.04266965714285714
1000,1000,1764114,True,0.05040325714285714
1000,1000,1889987,True,0.05399962857142857
1000,1000,176278,True,0.005036514285714285
